Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Income_Value,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Avg_Transaction_Value,Engagement_Score,Credit_Pressure,High_Credit_Flag,Tenure_Group,Trans_Freq_Group,High_Contact_Flag,Stability_Score
0,48,0,2,4.0,29,6,1,2,9554.0,2337,7217.0,0.79,0.69,0.245,50000.0,0,1,0,0,0,0,57.028169014084504,76,0.2446095876072849,1,1,1,0,0.74
0,50,1,2,1.0,43,4,3,3,4388.0,642,3746.0,0.815,0.723,0.146,70000.0,0,1,0,0,0,0,47.358024691358025,82,0.1463081130355515,0,1,2,1,0.7689999999999999
0,43,1,2,4.0,28,6,3,2,19826.0,1389,18437.0,0.614,0.659,0.07,70000.0,1,0,0,0,0,0,48.78082191780822,76,0.07005951780490265,1,1,1,0,0.6365000000000001
0,34,0,1,4.0,27,3,1,3,2173.0,0,2173.0,0.922,0.766,0.0,50000.0,1,0,0,0,0,0,52.91566265060241,85,0.0,0,1,2,1,0.8440000000000001
0,48,0,3,3.0,36,6,2,2,2545.0,1894,651.0,0.911,0.789,0.744,50000.0,0,0,1,0,0,0,68.52941176470588,72,0.7442043222003929,0,1,1,0,0.8500000000000001
1,49,0,4,4.0,38,5,2,4,1757.0,0,1757.0,0.89,0.406,0.0,30000.0,1,0,0,0,0,0,56.82222222222222,48,0.0,0,1,0,1,0.648
0,54,1,2,4.0,37,3,2,3,3164.0,2201,963.0,0.679,0.623,0.696,100000.0,1,0,0,0,0,0,51.27906976744186,87,0.6956384323640961,0,1,2,1,0.651
0,44,0,2,4.0,40,6,2,2,6022.0,871,5151.0,0.6,0.423,0.145,30000.0,1,0,0,0,0,0,50.608108108108105,78,0.14463633344403853,1,1,1,0,0.5115
1,46,0,3,3.0,36,2,3,4,1804.0,0,1804.0,0.537,0.419,0.0,30000.0,1,0,0,0,0,0,47.20454545454545,43,0.0,0,1,0,1,0.478
0,53,1,2,1.0,42,4,2,2,22664.0,0,22664.0,0.749,0.745,0.0,130000.0,0,0,0,0,0,0,51.52808988764045,91,0.0,1,1,2,0,0.747
0,39,1,3,4.0,36,5,3,4,2527.0,2204,323.0,0.9,0.771,0.872,70000.0,0,1,0,0,0,0,54.09411764705882,87,0.8721804511278195,0,1,2,1,0.8355
1,49,0,0,6.0,40,3,4,4,3547.0,2517,1030.0,0.805,0.731,0.71,30000.0,1,0,0,0,0,0,60.333333333333336,44,0.7096137581054413,0,1,0,1,0.768
0,52,0,1,3.0,43,5,2,3,1438.3,604,834.3,0.81,0.694,0.42,30000.0,0,1,0,0,0,0,50.83132530120482,86,0.4199402071890426,0,1,2,1,0.752
0,51,0,1,3.0,38,3,2,4,6182.0,1516,4666.0,1.137,0.968,0.245,50000.0,1,0,0,0,0,0,62.31147540983606,62,0.24522808152701392,1,1,1,1,1.0525
1,40,1,3,2.0,34,1,3,4,29715.0,0,29715.0,0.399,0.345,0.0,100000.0,0,0,1,0,0,0,54.56410256410256,37,0.0,1,1,0,1,0.372
0,49,0,2,3.0,36,4,3,3,2154.0,1490,664.0,0.727,0.853,0.692,30000.0,1,0,0,0,0,0,58.15873015873016,64,0.691736304549675,0,1,1,1,0.79
0,46,1,3,4.0,36,6,3,4,2179.0,1632,547.0,0.801,0.683,0.749,70000.0,0,0,1,0,0,0,58.333333333333336,72,0.7489674162459844,0,1,1,1,0.742
0,59,1,0,1.0,48,5,1,3,4906.0,1302,3604.0,0.862,0.905,0.265,70000.0,0,1,0,0,0,0,60.4125,84,0.2653893192009784,1,1,2,1,0.8835
0,38,0,1,3.0,26,5,3,1,2346.0,1407,939.0,0.77,0.975,0.6,50000.0,1,0,0,0,0,0,52.10126582278481,81,0.5997442455242967,0,1,2,0,0.8725
0,45,0,3,4.0,36,5,2,3,4753.0,0,4753.0,0.856,0.578,0.0,30000.0,0,1,0,0,0,0,54.859154929577464,74,0.0,1,1,1,1,0.717
1,44,0,2,4.0,36,3,2,3,1880.0,0,1880.0,0.519,0.417,0.0,30000.0,0,0,0,0,0,0,72.61764705882354,35,0.0,0,1,0,1,0.46799999999999997
0,64,1,0,3.0,56,5,4,4,12155.0,0,12155.0,0.446,0.875,0.0,30000.0,0,1,0,0,0,1,76.96666666666667,61,0.0,1,2,1,1,0.6605
0,49,0,1,4.0,36,5,3,1,2721.0,1527,1194.0,0.743,0.725,0.561,50000.0,1,0,0,0,0,0,52.52272727272727,90,0.5611907386990077,0,1,2,0,0.734
0,51,0,1,4.0,44,6,2,0,6160.0,2258,3902.0,0.717,0.6,0.367,30000.0,1,0,0,0,0,0,49.825,84,0.3665584415584416,1,1,2,0,0.6585
0,41,0,4,4.0,24,3,3,1,2069.0,1393,676.0,0.875,0.75,0.673,30000.0,0,1,0,0,0,0,70.88571428571429,70,0.6732721121314644,0,0,1,0,0.8125
0,41,1,2,2.0,29,6,3,4,28422.0,1258,27164.0,0.672,0.6,0.044,100000.0,0,1,0,0,0,0,60.5125,83,0.044261487580043626,1,1,2,1,0.636
0,39,1,4,1.0,27,6,4,2,1438.3,0,1438.3,0.797,0.725,0.0,100000.0,1,0,0,0,0,0,62.05797101449275,71,0.0,0,1,1,0,0.761
0,41,1,3,4.0,23,5,2,4,1438.3,0,1438.3,0.735,0.744,0.0,30000.0,0,0,0,0,0,0,64.94117647058823,71,0.0,0,0,1,1,0.7395
1,65,1,0,4.0,48,1,4,3,1671.0,0,1671.0,0.725,0.889,0.0,50000.0,0,1,0,0,0,0,52.96078431372549,48,0.0,0,1,0,1,0.8069999999999999
1,44,0,5,4.0,37,1,2,4,1491.0,0,1491.0,0.551,0.484,0.0,30000.0,0,1,0,0,0,0,42.82608695652174,45,0.0,0,1,0,1,0.5175000000000001
1,43,1,3,4.0,29,1,2,6,11422.0,1095,10327.0,0.773,0.8,0.096,100000.0,0,0,1,0,0,0,54.2,44,0.09586762388373314,1,1,0,1,0.7865
1,54,0,4,3.0,43,3,3,0,5139.0,0,5139.0,0.33,0.692,0.0,30000.0,1,0,0,0,0,0,37.56818181818182,44,0.0,1,1,0,0,0.511
0,61,1,0,6.0,56,4,1,3,4783.0,2517,2266.0,1.024,1.174,0.526,70000.0,0,1,0,0,0,0,57.4,53,0.526238762283086,1,2,0,1,1.099
0,47,1,3,3.0,36,3,2,1,2589.0,1693,896.0,0.878,0.766,0.654,70000.0,0,1,0,0,0,0,51.31325301204819,84,0.6539204325994592,0,1,2,0,0.8220000000000001
0,38,1,1,4.0,25,4,2,4,8138.0,0,8138.0,0.596,0.649,0.0,100000.0,0,0,1,0,0,0,79.32786885245902,63,0.0,1,1,1,1,0.6225
0,51,0,3,4.0,37,6,1,1,4502.0,1785,2717.0,1.014,0.812,0.396,50000.0,1,0,0,0,0,0,51.367816091954026,92,0.39649044868947136,0,1,2,0,0.913
0,44,1,5,3.0,38,3,2,2,33521.0,928,32593.0,0.732,0.535,0.028,70000.0,1,0,0,0,0,1,62.34848484848485,67,0.027684138301363324,1,1,1,0,0.6335
0,48,0,3,2.0,37,5,3,0,4361.0,806,3555.0,0.627,0.75,0.185,30000.0,0,1,0,0,0,0,53.785714285714285,86,0.1848199954138959,0,1,2,0,0.6885
0,53,1,4,3.0,44,5,3,1,7026.0,1728,5298.0,0.669,1.0,0.246,70000.0,0,0,1,0,0,0,59.621212121212125,68,0.24594363791631085,1,1,1,0,0.8345
0,50,1,2,2.0,36,6,2,1,16388.0,2001,14387.0,0.547,0.66,0.122,100000.0,1,0,0,0,0,0,53.93975903614458,87,0.12210153771051989,1,1,2,0,0.6035
1,30,0,1,4.0,36,2,2,3,2905.0,2517,388.0,0.725,0.393,0.866,30000.0,1,0,0,0,0,0,63.76923076923077,39,0.8664371772805508,0,1,0,1,0.5589999999999999
0,41,1,1,1.0,31,6,2,4,2404.0,1887,517.0,0.592,0.744,0.785,100000.0,0,1,0,0,0,0,59.85333333333333,79,0.7849417637271214,0,1,1,1,0.6679999999999999
1,55,0,4,2.0,36,4,2,3,1477.0,0,1477.0,0.719,0.531,0.0,30000.0,1,0,0,0,0,0,49.36734693877551,51,0.0,0,1,0,1,0.625
1,43,0,4,5.0,30,4,3,3,3556.0,2517,1039.0,0.651,0.71,0.708,30000.0,0,0,0,0,0,0,49.79245283018868,54,0.7078177727784027,0,1,0,1,0.6805
0,48,1,3,4.0,38,6,1,0,5649.0,748,4901.0,1.077,0.946,0.132,70000.0,1,0,0,0,0,0,65.04166666666667,77,0.13241281642768632,1,1,1,0,1.0114999999999998
0,41,0,3,5.0,29,6,1,3,14345.0,960,13385.0,0.817,0.946,0.067,50000.0,0,0,1,0,0,0,56.18055555555556,77,0.06692227256883931,1,1,1,1,0.8815
0,47,0,3,2.0,36,6,2,3,6524.0,1993,4531.0,0.815,0.886,0.305,30000.0,1,0,0,0,0,0,64.65151515151516,70,0.30548743102391174,1,1,1,1,0.8505
0,55,0,1,3.0,46,5,1,4,2281.0,920,1361.0,0.576,0.833,0.403,30000.0,1,0,0,0,0,0,60.121212121212125,70,0.4033318719859711,0,1,1,1,0.7044999999999999
0,47,0,4,3.0,38,3,1,2,2633.0,1924,709.0,0.806,0.535,0.731,30000.0,1,0,0,0,0,0,51.621212121212125,68,0.730725408279529,0,1,1,0,0.6705000000000001
0,51,1,3,4.0,31,6,1,2,7693.0,0,7693.0,0.579,0.632,0.0,100000.0,1,0,0,0,0,0,49.17204301075269,98,0.0,1,1,2,0,0.6054999999999999
0,44,0,3,2.0,31,5,6,4,10262.0,1888,8374.0,0.508,0.757,0.184,50000.0,0,1,0,0,0,0,54.66153846153846,64,0.1839797310465796,1,1,1,1,0.6325000000000001
0,49,0,2,3.0,39,4,1,3,11320.0,0,11320.0,0.669,0.727,0.0,50000.0,0,1,0,0,0,0,49.91228070175438,60,0.0,1,1,1,1,0.698
0,53,0,1,3.0,35,3,2,4,2482.0,916,1566.0,0.632,0.532,0.369,30000.0,0,1,0,0,0,0,59.65277777777778,73,0.3690572119258662,0,1,1,1,0.5820000000000001
0,47,0,3,2.0,36,3,2,2,3035.0,0,3035.0,1.222,0.658,0.0,30000.0,1,0,0,0,0,0,61.06349206349206,64,0.0,0,1,1,0,0.94
0,51,1,2,4.0,40,4,3,3,26308.0,0,26308.0,0.647,0.828,0.0,130000.0,0,1,0,0,0,0,61.84905660377358,54,0.0,1,1,0,1,0.7375
0,53,0,4,3.0,34,6,2,2,6721.0,1115,5606.0,0.79,0.759,0.166,30000.0,0,1,0,0,0,0,72.90196078431373,55,0.16589793185537866,1,1,0,0,0.7745
0,49,1,2,3.0,41,6,3,4,6205.0,2233,3972.0,0.662,0.684,0.36,70000.0,0,1,0,0,0,0,61.03125,67,0.3598710717163578,1,1,1,1,0.673
0,35,0,3,1.0,36,4,2,3,2624.0,1458,1166.0,0.809,0.743,0.556,30000.0,0,1,0,0,0,0,73.55737704918033,63,0.555640243902439,0,1,1,1,0.776
1,40,0,3,4.0,29,6,2,4,1479.0,458,1021.0,0.466,0.517,0.31,30000.0,1,0,0,0,0,0,41.15909090909091,48,0.3096686950642326,0,1,0,1,0.49150000000000005
0,44,1,3,3.0,30,5,2,0,4489.0,0,4489.0,0.693,0.455,0.0,70000.0,1,0,0,0,0,0,58.953125,67,0.0,0,1,1,0,0.574
1,53,0,1,4.0,36,6,3,1,5842.0,198,5644.0,0.396,0.517,0.034,50000.0,1,0,0,0,0,0,41.54545454545455,47,0.03389250256761383,1,1,0,0,0.4565
0,42,0,4,3.0,30,4,2,3,8777.0,1668,7109.0,0.85,0.66,0.19,30000.0,1,0,0,0,0,0,49.89156626506024,85,0.19004215563404353,1,1,2,1,0.755
0,51,0,2,3.0,45,3,6,1,3250.0,0,3250.0,0.601,0.75,0.0,30000.0,0,1,0,0,0,0,56.57142857142857,81,0.0,0,1,2,0,0.6755
1,46,1,1,1.0,34,3,3,4,15060.0,0,15060.0,0.545,0.4,0.0,70000.0,1,0,0,0,0,0,38.357142857142854,42,0.0,1,1,0,1,0.47250000000000003
0,40,1,4,2.0,36,6,1,0,2126.0,1321,805.0,0.596,1.0,0.621,100000.0,0,0,1,0,0,0,41.55555555555556,77,0.621354656632173,0,1,1,0,0.798
0,47,1,4,3.0,35,3,2,1,4907.0,773,4134.0,0.517,0.651,0.158,50000.0,0,0,0,0,0,0,71.66197183098592,72,0.15753005909924597,1,1,1,0,0.5840000000000001
0,51,0,1,1.0,44,6,2,1,3553.0,0,3553.0,0.844,0.648,0.0,50000.0,1,0,0,0,0,0,55.31460674157304,93,0.0,0,1,2,0,0.746
0,41,0,4,2.0,28,4,2,2,2515.0,1313,1202.0,0.981,0.7,0.522,50000.0,0,1,0,0,0,0,64.26470588235294,70,0.5220675944333996,0,1,1,0,0.8405
1,41,1,4,3.0,28,1,2,4,4428.0,0,4428.0,0.865,0.286,0.0,100000.0,0,1,0,0,0,0,64.75,35,0.0,0,1,0,1,0.5755
0,43,1,1,2.0,25,6,3,3,1616.0,0,1616.0,0.794,0.814,0.0,50000.0,1,0,0,0,0,0,63.6025641025641,81,0.0,0,1,2,1,0.804
0,64,0,1,4.0,56,4,1,1,6723.0,968,5755.0,0.832,0.811,0.144,30000.0,0,1,0,0,0,0,57.28358208955224,70,0.14398334077048935,1,2,1,0,0.8215
0,42,0,1,1.0,29,3,4,2,2756.0,1911,845.0,0.774,0.879,0.693,30000.0,1,0,0,0,0,0,75.09677419354838,61,0.6933962264150944,0,1,1,0,0.8265
1,50,0,3,2.0,40,6,2,4,2897.0,1506,1391.0,0.618,0.484,0.52,30000.0,1,0,0,0,0,0,48.130434782608695,50,0.5198481187435278,0,1,0,1,0.5509999999999999
0,52,0,2,1.0,42,6,3,0,5456.0,0,5456.0,0.337,0.625,0.0,30000.0,1,0,0,0,0,0,53.38461538461539,68,0.0,1,1,1,0,0.481
0,46,0,1,4.0,34,4,2,2,3569.0,0,3569.0,0.706,0.636,0.0,50000.0,0,1,0,0,0,0,58.138888888888886,74,0.0,0,1,1,0,0.671
0,39,1,5,3.0,29,3,3,4,34198.0,1804,32394.0,0.934,0.639,0.053,100000.0,1,0,0,0,0,0,72.37288135593221,59,0.05275162290192409,1,1,1,1,0.7865
0,44,1,2,4.0,31,5,2,4,34516.0,1311,33205.0,0.6,0.771,0.038,100000.0,0,1,0,0,0,0,52.76470588235294,88,0.037982384980878435,1,1,2,1,0.6855
0,57,0,3,3.0,44,3,1,2,2817.0,1864,953.0,0.7,0.745,0.662,50000.0,0,1,0,0,0,0,55.30487804878049,84,0.6616968406105787,0,1,2,0,0.7224999999999999
0,53,0,1,1.0,43,6,2,3,2126.0,1257,869.0,0.632,0.892,0.591,30000.0,0,1,0,0,0,0,62.0,74,0.5912511759172154,0,1,1,1,0.762
0,43,0,2,1.0,36,3,1,4,2573.0,1640,933.0,0.873,0.638,0.637,30000.0,0,1,0,0,0,0,53.16883116883117,79,0.6373882627283327,0,1,2,1,0.7555000000000001
0,45,0,3,3.0,31,5,5,3,2016.0,1303,713.0,0.599,0.615,0.646,50000.0,1,0,0,0,0,0,51.476190476190474,63,0.6463293650793651,0,1,1,1,0.607
0,48,0,1,3.0,36,6,3,0,4006.0,1646,2360.0,0.746,0.534,0.411,30000.0,0,0,0,0,0,0,56.247191011235955,92,0.4108836744882676,0,1,2,0,0.64
0,41,0,3,2.0,36,5,1,2,5869.0,0,5869.0,0.713,0.857,0.0,50000.0,0,0,1,0,0,0,64.47692307692307,69,0.0,1,1,1,0,0.7849999999999999
1,47,1,2,4.0,41,3,2,3,4586.0,0,4586.0,0.812,0.433,0.0,100000.0,0,0,0,0,0,0,58.81395348837209,44,0.0,1,1,0,1,0.6225
0,50,0,2,3.0,41,6,3,4,1438.3,0,1438.3,0.872,0.634,0.0,30000.0,0,1,0,0,0,0,68.91044776119404,70,0.0,0,1,1,1,0.753
0,46,1,5,3.0,35,3,3,3,1790.0,796,994.0,0.722,0.966,0.445,70000.0,1,0,0,0,0,0,62.08771929824562,57,0.4446927374301676,0,1,1,1,0.844
0,51,0,0,4.0,36,5,2,3,5862.0,2306,3556.0,0.807,1.318,0.393,50000.0,1,0,0,0,0,0,84.41176470588235,54,0.39338109860116,1,1,0,1,1.0625
0,43,1,5,3.0,36,3,5,1,7411.0,1341,6070.0,0.799,0.633,0.181,70000.0,1,0,0,0,0,0,53.475,78,0.18094724058831466,1,1,2,0,0.716
1,47,0,2,3.0,36,6,2,3,5667.0,2517,3150.0,0.684,0.267,0.444,30000.0,1,0,0,0,0,0,57.26315789473684,42,0.44415034409740606,1,1,0,1,0.47550000000000003
0,47,1,4,3.0,41,5,2,3,15594.0,0,15594.0,0.631,0.786,0.0,70000.0,0,1,0,0,0,0,63.266666666666666,78,0.0,1,1,1,1,0.7085
1,47,0,3,2.0,39,6,3,4,11410.0,979,10431.0,1.049,0.462,0.086,50000.0,1,0,0,0,0,0,72.0,41,0.08580192813321648,1,1,0,1,0.7555
1,47,1,3,6.0,36,6,3,1,1584.0,1214,370.0,0.887,0.64,0.766,70000.0,1,0,0,0,0,0,64.09756097560975,44,0.7664141414141414,0,1,0,0,0.7635000000000001
0,44,1,1,1.0,29,4,3,3,13298.0,1694,11604.0,0.824,0.784,0.127,100000.0,1,0,0,0,0,0,52.666666666666664,67,0.12738757707926004,1,1,1,1,0.804
1,51,0,2,3.0,36,1,2,2,2114.0,0,2114.0,0.875,0.5,0.0,30000.0,1,0,0,0,0,0,63.82222222222222,44,0.0,0,1,0,0,0.6875
1,44,1,1,3.0,33,3,2,4,2540.0,0,2540.0,0.212,0.107,0.0,70000.0,0,1,0,0,0,0,49.38709677419355,32,0.0,0,1,0,1,0.1595
0,41,0,5,1.0,30,4,2,1,1762.0,1051,711.0,0.785,0.739,0.596,30000.0,0,1,0,0,0,0,62.325,82,0.5964812712826334,0,1,2,0,0.762
0,47,0,1,1.0,36,6,3,3,2245.0,1503,742.0,0.754,0.543,0.669,30000.0,1,0,0,0,0,0,61.925925925925924,57,0.6694877505567929,0,1,0,1,0.6485000000000001
0,47,1,1,1.0,36,3,2,3,8168.0,2137,6031.0,0.659,0.822,0.262,50000.0,1,0,0,0,0,0,43.34146341463415,83,0.2616307541625857,1,1,2,1,0.7404999999999999
1,41,1,2,4.0,36,3,2,1,2238.0,0,2238.0,0.452,0.5,0.0,70000.0,0,1,0,0,0,0,49.11904761904762,43,0.0,0,1,0,0,0.476
1,54,0,2,6.0,41,2,2,3,3881.0,2517,1364.0,0.815,0.407,0.649,30000.0,1,0,0,0,0,0,64.8157894736842,38,0.6485441896418449,0,1,0,1,0.611
0,44,1,4,4.0,36,3,1,3,20485.0,0,20485.0,0.751,1.04,0.0,100000.0,1,0,0,0,0,0,59.294117647058826,53,0.0,1,1,0,1,0.8955
0,44,0,2,6.0,39,6,4,1,9856.0,671,9185.0,0.662,0.729,0.068,50000.0,0,0,0,0,0,0,65.1566265060241,85,0.06808035714285714,1,1,2,0,0.6955
0,44,1,3,2.0,38,6,1,2,2111.0,1047,1064.0,0.971,0.952,0.496,30000.0,0,1,0,0,0,0,58.90243902439025,87,0.49597347228801514,0,1,2,0,0.9615
0,43,0,3,3.0,30,3,2,1,2905.0,2079,826.0,0.789,0.909,0.716,30000.0,0,0,0,0,0,0,52.904761904761905,85,0.7156626506024096,0,1,2,0,0.849
0,49,1,4,1.0,44,6,3,2,32244.0,0,32244.0,0.647,0.757,0.0,70000.0,0,0,1,0,0,1,53.86153846153846,68,0.0,1,1,1,0,0.702
0,47,0,2,5.0,33,6,2,3,5624.0,1216,4408.0,0.691,1.0,0.216,50000.0,0,0,0,0,0,0,58.22727272727273,70,0.21621621621621623,1,1,1,1,0.8454999999999999
0,44,0,4,2.0,36,6,2,3,1656.0,1429,227.0,0.777,0.75,0.863,30000.0,0,1,0,0,0,0,55.298701298701296,81,0.8629227053140096,0,1,2,1,0.7635000000000001
1,42,1,2,1.0,30,1,3,3,3032.0,0,3032.0,0.429,0.517,0.0,50000.0,1,0,0,0,0,0,51.65909090909091,42,0.0,0,1,0,1,0.473
1,42,1,0,2.0,36,4,3,6,15699.0,0,15699.0,0.569,0.6,0.0,70000.0,0,1,0,0,0,0,44.825,41,0.0,1,1,0,1,0.5845
0,40,0,3,1.0,28,3,1,3,6608.0,2270,4338.0,0.75,0.657,0.344,50000.0,0,0,0,0,0,0,69.53448275862068,60,0.3435230024213075,1,1,1,1,0.7035
0,47,0,3,4.0,43,4,2,4,5062.0,1423,3639.0,0.775,0.417,0.281,30000.0,0,1,0,0,0,0,66.69117647058823,70,0.28111418411694983,1,1,1,1,0.596
0,44,1,3,1.0,30,3,3,2,1547.0,0,1547.0,0.792,0.615,0.0,50000.0,0,1,0,0,0,0,69.01587301587301,63,0.0,0,1,1,0,0.7035
0,60,0,0,1.0,49,3,1,1,11060.0,1647,9413.0,0.938,0.766,0.149,30000.0,0,1,0,0,0,1,54.75903614457831,85,0.14891500904159133,1,2,2,0,0.852
0,41,0,2,2.0,26,5,1,2,1438.3,0,1438.3,0.66,0.675,0.0,50000.0,1,0,0,0,0,0,64.17910447761194,71,0.0,0,1,1,0,0.6675
0,46,0,2,3.0,33,4,3,2,3670.0,0,3670.0,0.797,0.889,0.0,30000.0,0,1,0,0,0,0,70.75,69,0.0,0,1,1,0,0.843
0,42,0,3,1.0,38,4,1,4,1538.0,868,670.0,0.828,0.694,0.564,30000.0,0,1,0,0,0,0,85.70491803278688,64,0.5643693107932379,0,1,1,1,0.7609999999999999
0,54,0,3,2.0,49,5,1,2,1438.3,886,552.3,0.822,0.717,0.616,50000.0,1,0,0,0,0,0,48.18681318681319,95,0.6160050059097546,0,2,2,0,0.7695
1,45,0,3,3.0,36,4,2,4,2330.0,2294,36.0,0.456,0.333,0.985,30000.0,1,0,0,0,0,0,52.675,42,0.984549356223176,0,1,0,1,0.3945
0,49,1,1,2.0,40,6,2,2,3170.0,1428,1742.0,0.876,0.565,0.45,70000.0,0,1,0,0,0,0,56.90277777777778,76,0.4504731861198738,0,1,1,0,0.7204999999999999
0,42,0,2,5.0,26,5,2,3,2120.0,1527,593.0,0.744,0.72,0.72,30000.0,0,0,0,0,0,0,55.127906976744185,89,0.7202830188679246,0,1,2,1,0.732
0,53,1,0,4.0,34,3,1,4,20231.0,1434,18797.0,0.543,0.66,0.071,100000.0,0,1,0,0,0,0,64.12820512820512,80,0.07088132074539073,1,1,2,1,0.6015
1,48,0,4,6.0,24,4,2,3,1438.3,0,1438.3,0.738,0.484,0.0,50000.0,0,0,1,0,0,0,50.130434782608695,48,0.0,0,0,0,1,0.611
0,45,0,4,4.0,38,6,3,2,5583.0,0,5583.0,0.748,0.821,0.0,30000.0,1,0,0,0,0,0,46.71830985915493,74,0.0,1,1,1,0,0.7845
0,41,0,3,1.0,30,5,3,4,7764.0,621,7143.0,0.67,0.756,0.08,30000.0,0,0,0,0,0,0,54.93055555555556,74,0.07998454404945904,1,1,1,1,0.7130000000000001
1,51,1,3,1.0,45,3,3,3,25670.0,0,25670.0,0.952,0.645,0.0,100000.0,0,1,0,0,0,0,53.11764705882353,51,0.0,1,1,0,1,0.7985
1,45,1,2,3.0,29,3,2,4,3841.0,0,3841.0,0.794,0.846,0.0,70000.0,0,1,0,0,0,0,59.0,49,0.0,0,1,0,1,0.8200000000000001
0,52,0,3,4.0,39,4,3,3,2001.0,909,1092.0,0.772,0.8,0.454,30000.0,1,0,0,0,0,0,67.26984126984127,64,0.4542728635682159,0,1,1,1,0.786
0,44,0,3,2.0,37,3,2,2,8512.0,1471,7041.0,0.867,0.841,0.173,30000.0,0,1,0,0,0,0,50.074074074074076,82,0.17281484962406016,1,1,2,0,0.854
0,47,0,3,1.0,30,5,3,2,5869.0,2517,3352.0,0.505,0.809,0.429,50000.0,0,0,0,0,0,0,49.01176470588236,87,0.4288635201908332,1,1,2,0,0.657
0,44,0,5,3.0,36,4,2,3,5791.0,0,5791.0,0.645,0.861,0.0,50000.0,1,0,0,0,0,0,68.0,69,0.0,1,1,1,1,0.753
1,50,1,2,2.0,37,5,2,1,34516.0,399,34117.0,0.726,0.519,0.012,130000.0,1,0,0,0,0,1,51.65853658536585,44,0.011559856298528218,1,1,0,0,0.6225
0,49,1,3,3.0,43,6,1,1,2191.0,1414,777.0,0.635,0.767,0.645,100000.0,1,0,0,0,0,0,52.19736842105263,81,0.645367412140575,0,1,1,0,0.7010000000000001
0,37,1,2,3.0,32,4,1,1,2865.0,1176,1689.0,0.665,0.906,0.41,70000.0,0,1,0,0,0,0,56.75409836065574,64,0.41047120418848165,0,1,1,0,0.7855000000000001
0,43,1,4,4.0,31,6,1,3,6467.0,1887,4580.0,0.442,0.605,0.292,130000.0,1,0,0,0,0,0,67.18032786885246,66,0.29178908303695683,1,1,1,1,0.5235
1,37,0,3,3.0,17,3,1,3,1468.0,1074,394.0,0.697,0.524,0.732,30000.0,1,0,0,0,0,0,64.0625,34,0.7316076294277929,0,0,0,1,0.6105
0,58,0,2,4.0,50,4,3,3,5386.0,0,5386.0,0.777,0.68,0.0,50000.0,0,1,0,0,0,0,57.69047619047619,85,0.0,1,2,2,1,0.7285
0,46,0,3,4.0,28,5,3,3,1438.3,576,862.3,0.774,0.833,0.4,30000.0,0,1,0,0,0,0,77.24242424242425,68,0.40047278036570955,0,1,1,1,0.8035
0,59,0,0,1.0,46,5,1,4,5402.0,892,4510.0,0.782,0.596,0.165,50000.0,0,1,0,0,0,0,57.46987951807229,87,0.16512402813772678,1,1,2,1,0.6890000000000001
1,49,0,3,1.0,36,4,2,3,3855.0,211,3644.0,0.485,0.308,0.055,50000.0,0,1,0,0,0,0,50.705882352941174,36,0.054734111543450065,0,1,0,1,0.39649999999999996
1,42,0,1,3.0,36,3,3,4,2983.0,0,2983.0,0.865,0.586,0.0,30000.0,1,0,0,0,0,0,54.54347826086956,46,0.0,0,1,0,1,0.7255
0,54,0,2,6.0,43,6,1,3,1438.3,1120,318.3,0.817,0.75,0.779,30000.0,0,0,0,0,0,0,63.37662337662338,82,0.7786970729333241,0,1,2,1,0.7835
1,31,0,0,5.0,36,6,3,3,4871.0,0,4871.0,0.89,0.789,0.0,30000.0,0,0,0,0,0,0,81.55882352941177,37,0.0,1,1,0,1,0.8395
0,40,0,2,4.0,29,5,1,2,2636.0,1953,683.0,0.916,0.591,0.741,30000.0,0,0,1,0,0,0,65.48571428571428,74,0.7408952959028832,0,1,1,0,0.7535000000000001
0,32,0,2,5.0,24,5,3,1,1553.0,1177,376.0,0.638,0.659,0.758,50000.0,1,0,0,0,0,0,66.8970588235294,70,0.7578879587894398,0,0,1,0,0.6485000000000001
1,45,0,3,2.0,37,4,2,4,3304.0,0,3304.0,0.532,0.28,0.0,50000.0,1,0,0,0,0,0,54.09375,34,0.0,0,1,0,1,0.406
1,49,1,4,3.0,38,3,3,4,34516.0,2517,31999.0,0.7,0.486,0.073,130000.0,0,1,0,0,0,0,43.2,55,0.07292270251477576,1,1,1,1,0.593
0,53,0,1,2.0,47,6,2,3,3378.0,2134,1244.0,0.541,0.93,0.632,30000.0,0,1,0,0,0,0,53.78313253012048,87,0.6317347542924807,0,1,2,1,0.7355
0,34,0,3,1.0,27,3,2,4,2313.0,1775,538.0,0.773,0.545,0.767,50000.0,0,1,0,0,0,0,63.48529411764706,69,0.7674016428880243,0,1,1,1,0.659
0,49,0,0,4.0,39,4,3,0,2434.0,0,2434.0,0.788,0.622,0.0,30000.0,0,1,0,0,0,0,63.397260273972606,74,0.0,0,1,1,0,0.7050000000000001
